Date,Open,High,Low,Close,Adj Close,Volume
2014-01-17,66.849998,66.970001,66.330002,66.389999,48.742004,2957800
2014-01-21,66.720001,67.250000,66.589996,66.989998,49.182510,3255800
2014-01-22,67.029999,67.470001,67.000000,67.279999,49.395412,3432800
2014-01-23,67.050003,67.260002,66.800003,67.120003,49.277950,3262600
2014-01-24,66.820000,66.919998,66.139999,66.279999,48.661236,2745800
2014-01-27,66.320000,66.580002,65.510002,65.769997,48.286816,3818500
2014-01-28,65.849998,66.440002,65.790001,66.320000,48.690617,2406700
2014-01-29,65.989998,66.290001,65.629997,65.959999,48.426296,3308200
2014-01-30,66.209999,67.209999,66.150002,66.959999,49.160480,2990100
2014-01-31,66.430000,67.620003,66.220001,67.320000,49.424789,5454400
2014-02-03,67.220001,67.320000,65.989998,66.250000,48.639210,7310400
2014-02-04,66.320000,67.089996,66.059998,67.050003,49.226574,4472100
2014-02-05,66.599998,67.010002,66.540001,66.910004,49.123775,2656000
2014-02-06,66.949997,67.500000,66.910004,67.400002,49.483517,2755500
2014-02-07,67.820000,68.010002,67.400002,67.910004,49.857952,5918800
2014-02-10,68.120003,68.750000,67.680000,68.550003,50.327827,6276300
2014-02-11,68.430000,69.160004,68.330002,68.820000,50.526058,7136400
2014-02-12,69.019997,69.029999,68.519997,68.860001,50.555412,3335400
2014-02-13,68.610001,69.440002,68.489998,69.120003,50.746315,2754600
2014-02-14,69.010002,69.519997,69.010002,69.389999,50.944546,2509200
2014-02-18,69.610001,69.730003,69.029999,69.730003,51.194157,3819900
2014-02-19,69.599998,70.430000,69.559998,69.690002,51.164772,4334000
2014-02-20,69.699997,70.239998,69.290001,69.540001,51.054653,3503400
2014-02-21,69.580002,70.000000,69.199997,69.709999,51.179474,2406000
2014-02-24,69.980003,70.570000,69.839996,69.879997,51.304283,3690100
2014-02-25,70.000000,70.440002,69.849998,70.110001,51.473141,3329500
2014-02-26,70.349998,70.529999,70.010002,70.269997,51.590595,4623500
2014-02-27,70.300003,70.529999,69.779999,70.080002,51.451111,3334400
2014-02-28,70.150002,70.989998,70.050003,70.730003,51.928333,8733500
2014-03-03,70.290001,70.839996,70.059998,70.769997,51.957687,5816200
2014-03-04,71.269997,71.879997,71.139999,71.790001,52.706554,4444400
2014-03-05,71.839996,72.010002,71.139999,71.699997,52.640469,3489400
2014-03-06,71.830002,71.830002,70.940002,71.099998,52.199982,3705600
2014-03-07,70.769997,70.970001,70.019997,70.330002,51.634647,3665900
2014-03-10,70.360001,70.440002,69.690002,69.959999,51.363014,6387500
2014-03-11,70.050003,70.669998,70.000000,70.400002,51.686043,5101900
2014-03-12,70.150002,70.690002,70.150002,70.610001,51.840218,2711900
2014-03-13,70.739998,70.870003,70.150002,70.279999,51.597950,3688000
2014-03-14,70.339996,70.779999,70.160004,70.459999,51.730103,2713900
2014-03-17,71.029999,71.070000,70.400002,70.610001,51.840218,3115600
2014-03-18,70.629997,70.900002,70.339996,70.820000,51.994385,2483700
2014-03-19,71.000000,71.190002,69.239998,69.480003,51.010612,4561500
2014-03-20,69.370003,69.620003,68.790001,69.599998,51.098698,3811500
2014-03-21,69.820000,70.470001,69.750000,70.239998,51.568573,2970400
2014-03-24,70.440002,70.489998,69.419998,69.779999,51.230869,5826500
2014-03-25,69.870003,70.089996,69.440002,69.959999,51.698631,3125500
2014-03-26,70.250000,70.379997,69.160004,69.169998,51.114830,4286800
2014-03-27,69.150002,69.669998,68.870003,69.610001,51.439983,3097600
2014-03-28,69.760002,70.290001,69.730003,70.029999,51.750359,2278400
2014-03-31,70.449997,70.830002,69.790001,70.620003,52.186344,3597700
2014-04-01,70.769997,70.940002,70.129997,70.940002,52.422836,5804400
2014-04-02,70.900002,71.070000,70.529999,71.000000,52.467167,3266700
2014-04-03,71.099998,71.129997,70.599998,70.849998,52.356335,2372300
2014-04-04,71.150002,71.529999,70.769997,71.089996,52.533684,3600300
2014-04-07,71.110001,71.800003,71.080002,71.320000,52.703629,3845100
2014-04-08,71.379997,71.800003,71.110001,71.760002,53.028797,2935500
2014-04-09,72.000000,72.000000,71.199997,71.580002,52.895782,4339600
2014-04-10,71.690002,71.980003,70.709999,70.900002,52.393280,4136300
2014-04-11,70.769997,71.150002,70.370003,70.470001,52.075516,3785000
2014-04-14,70.830002,70.989998,70.370003,70.889999,52.385895,2963500
2014-04-15,70.989998,71.760002,70.839996,71.730003,53.006630,3800100
2014-04-16,71.980003,72.279999,71.680000,72.190002,53.346554,2141600
2014-04-17,72.139999,72.150002,71.510002,71.769997,53.036182,3736800
2014-04-21,71.870003,72.260002,71.779999,72.180000,53.339157,2447200
2014-04-22,72.260002,72.430000,71.639999,72.339996,53.457382,2889700
2014-04-23,72.330002,72.470001,71.870003,72.050003,53.243099,3180700
2014-04-24,72.199997,72.489998,72.070000,72.349998,53.464775,2332400
2014-04-25,72.389999,72.430000,71.910004,72.070000,53.257874,2608900
2014-04-28,72.290001,72.690002,71.940002,72.629997,53.671692,2994200
2014-04-29,72.849998,72.989998,72.480003,72.680000,53.708645,2944200
2014-04-30,72.820000,72.989998,72.449997,72.940002,53.900772,2660700
2014-05-01,73.059998,73.320000,72.309998,73.250000,54.129864,3817400
2014-05-02,72.900002,73.550003,72.860001,73.230003,54.115082,3495200
2014-05-05,73.000000,73.440002,72.690002,73.379997,54.225914,2628500
2014-05-06,73.059998,73.389999,72.870003,73.120003,54.033798,2879800
2014-05-07,73.279999,74.050003,73.160004,74.000000,54.684090,4417300
2014-05-08,73.970001,74.510002,73.900002,74.169998,54.809715,3389200
2014-05-09,74.220001,74.449997,73.800003,74.220001,54.846661,3706300
2014-05-12,74.139999,74.599998,74.139999,74.449997,55.016613,2983200
2014-05-13,74.480003,75.019997,73.860001,73.970001,54.661930,2476600
2014-05-14,74.050003,74.300003,73.690002,74.000000,54.684090,3956800
2014-05-15,74.050003,74.080002,73.349998,73.959999,54.654530,2941200
2014-05-16,74.029999,74.650002,73.650002,74.639999,55.157032,2478900
2014-05-19,74.610001,74.610001,74.000000,74.339996,54.935341,2420400
2014-05-20,74.389999,74.599998,73.870003,74.110001,54.765373,2210200
2014-05-21,74.360001,74.360001,73.500000,73.620003,54.403294,2164800
2014-05-22,73.690002,73.900002,73.449997,73.489998,54.307220,1820600
2014-05-23,73.489998,74.169998,73.489998,74.139999,54.787537,1418000
2014-05-27,74.339996,74.709999,74.180000,74.669998,55.179199,2713200
2014-05-28,74.400002,74.430000,73.760002,74.199997,54.831882,2363100
2014-05-29,74.300003,74.400002,74.010002,74.349998,54.942745,2379800
2014-05-30,74.279999,74.779999,74.220001,74.690002,55.193981,3281400
2014-06-02,74.919998,75.110001,74.559998,74.919998,55.363960,3096500
2014-06-03,74.910004,74.970001,74.620003,74.879997,55.334385,1828800
2014-06-04,74.889999,75.190002,74.629997,75.029999,55.445225,1910500
2014-06-05,75.199997,76.440002,74.910004,76.410004,56.465031,4992400
2014-06-06,76.769997,76.769997,75.949997,76.089996,56.228535,9927200
2014-06-09,76.169998,76.339996,75.029999,75.169998,55.548664,2468000
2014-06-10,75.110001,75.190002,74.339996,74.610001,55.134857,2614700
2014-06-11,74.309998,74.730003,74.040001,74.410004,54.987076,2365800
2014-06-12,74.400002,74.459999,73.650002,74.220001,54.846661,2249600
2014-06-13,74.220001,74.529999,73.730003,74.410004,54.987076,1853100
2014-06-16,74.349998,74.660004,73.919998,74.029999,54.706257,2643400
2014-06-17,73.980003,74.300003,73.699997,74.220001,54.846661,1942400
2014-06-18,74.230003,74.910004,73.919998,74.739998,55.230930,2734500
2014-06-19,74.940002,75.360001,74.699997,75.360001,55.689106,2555800
2014-06-20,75.360001,75.660004,74.949997,75.620003,55.881218,2133100
2014-06-23,75.589996,75.910004,75.300003,75.309998,55.652145,4780100
2014-06-24,74.620003,74.910004,74.430000,74.669998,55.693161,3286300
2014-06-25,74.589996,74.779999,74.330002,74.519997,55.581284,3838900
2014-06-26,74.559998,74.589996,74.230003,74.449997,55.529064,2612600
2014-06-27,74.339996,75.029999,74.279999,75.019997,55.954212,2013100
2014-06-30,75.070000,75.080002,74.339996,74.839996,55.819950,4124700
2014-07-01,74.889999,75.440002,74.629997,75.239998,56.118298,3025500
2014-07-02,75.239998,75.239998,74.629997,75.059998,55.984055,2935000
2014-07-03,74.790001,74.879997,74.309998,74.629997,55.663342,2878500
2014-07-07,74.510002,74.970001,74.510002,74.849998,55.827412,2436200
2014-07-08,74.620003,75.320000,74.620003,75.070000,55.991508,3175000
2014-07-09,75.169998,75.309998,74.660004,75.190002,56.081020,2534800
2014-07-10,74.809998,75.699997,74.720001,75.529999,56.334606,3409400
2014-07-11,75.500000,75.629997,75.169998,75.540001,56.342056,2629400
2014-07-14,75.720001,75.980003,75.400002,75.910004,56.618027,1907000
2014-07-15,75.959999,76.099998,75.570000,75.959999,56.655327,2907800
2014-07-16,76.120003,76.269997,75.739998,76.199997,56.834324,2204200
2014-07-17,76.059998,76.180000,75.699997,75.809998,56.543438,2930400
2014-07-18,75.849998,76.580002,75.800003,76.559998,57.102837,2042200
2014-07-21,76.360001,76.419998,76.050003,76.279999,56.893990,2612300
2014-07-22,76.410004,76.750000,76.410004,76.519997,57.073009,2536100
2014-07-23,76.610001,76.769997,76.410004,76.660004,57.177437,1972200
2014-07-24,76.849998,76.879997,76.379997,76.559998,57.102837,2035000
2014-07-25,76.660004,76.660004,76.000000,76.029999,56.707523,4739600
2014-07-28,76.150002,76.760002,76.099998,76.559998,57.102837,2155500
2014-07-29,76.699997,76.739998,76.089996,76.190002,56.826859,1898000
2014-07-30,76.169998,76.480003,75.669998,76.029999,56.707523,3117400
2014-07-31,75.650002,75.919998,74.900002,74.900002,55.864719,3195700
2014-08-01,74.889999,75.400002,74.720001,74.720001,55.730469,3394800
2014-08-04,74.919998,75.410004,74.389999,75.239998,56.118298,2458400
2014-08-05,74.949997,75.199997,74.309998,74.470001,55.543995,2968400
2014-08-06,74.260002,74.790001,74.000000,74.440002,55.521622,1930600
2014-08-07,74.669998,74.879997,74.320000,74.480003,55.551456,2299300
2014-08-08,74.599998,74.970001,74.330002,74.919998,55.879650,2574200
2014-08-11,75.120003,75.610001,75.000000,75.389999,56.230179,2307300
2014-08-12,75.370003,75.610001,75.129997,75.269997,56.140675,1510400
2014-08-13,75.410004,76.389999,75.410004,76.360001,56.953671,1847200
2014-08-14,76.500000,76.639999,76.150002,76.309998,56.916374,2020500
2014-08-15,76.550003,76.720001,75.949997,76.230003,56.856697,2972400
2014-08-18,76.410004,76.989998,76.410004,76.980003,57.416103,2328200
2014-08-19,77.150002,77.330002,76.879997,77.139999,57.535439,1893300
2014-08-20,77.150002,77.610001,76.720001,77.489998,57.796490,2361100
2014-08-21,77.550003,77.839996,77.320000,77.370003,57.706978,2436900
2014-08-22,77.339996,77.370003,76.489998,76.750000,57.244556,2568700
2014-08-25,77.129997,77.199997,76.309998,76.580002,57.117760,1913700
2014-08-26,76.620003,76.940002,76.599998,76.730003,57.229630,1762400
2014-08-27,76.820000,77.000000,76.589996,76.779999,57.266922,1527300
2014-08-28,76.720001,76.930000,76.500000,76.769997,57.259468,2491900
2014-08-29,76.870003,77.180000,76.709999,77.180000,57.565277,1857400
2014-09-02,77.050003,77.330002,76.980003,77.190002,57.572727,2356800
2014-09-03,77.349998,77.489998,77.110001,77.389999,57.721916,2254000
2014-09-04,77.389999,77.610001,76.860001,77.099998,57.505589,2032500
2014-09-05,77.230003,77.949997,77.129997,77.919998,58.117207,2285600
2014-09-08,77.860001,78.080002,77.610001,77.839996,58.057533,3472300
2014-09-09,77.839996,77.839996,77.220001,77.360001,57.699520,2389600
2014-09-10,77.250000,77.250000,76.080002,76.139999,56.789558,3369300
2014-09-11,76.059998,76.430000,75.849998,76.199997,56.834324,3158100
2014-09-12,75.849998,75.870003,73.449997,73.860001,55.089020,5664200
2014-09-15,73.830002,74.199997,73.239998,73.500000,54.820515,4031200
2014-09-16,73.529999,74.440002,73.500000,74.220001,55.357533,3866000
2014-09-17,74.449997,74.849998,74.099998,74.199997,55.342613,3340200
2014-09-18,74.290001,74.400002,73.510002,73.550003,54.857807,3321000
2014-09-19,73.550003,73.959999,73.389999,73.639999,54.924942,3465500
2014-09-22,73.550003,73.599998,73.059998,73.059998,54.492332,2511100
2014-09-23,73.029999,73.349998,72.500000,72.529999,54.097023,5408600
2014-09-24,71.849998,72.529999,71.529999,71.669998,53.952488,4459300
2014-09-25,71.709999,71.809998,71.089996,71.349998,53.711605,5149900
2014-09-26,71.239998,72.379997,71.120003,72.309998,54.434280,3992400
2014-09-29,71.879997,72.260002,71.480003,72.209999,54.359001,3798600
2014-09-30,72.239998,72.410004,71.680000,71.849998,54.087990,4720400
2014-10-01,71.599998,72.389999,71.599998,71.910004,54.133167,6004400
2014-10-02,71.849998,72.269997,71.320000,71.790001,54.042824,4035000
2014-10-03,72.089996,72.419998,71.669998,72.239998,54.381577,3338400
2014-10-06,72.430000,72.839996,72.250000,72.430000,54.524609,2874400
2014-10-07,72.290001,72.639999,71.849998,71.860001,54.095528,2711000
2014-10-08,72.040001,73.459999,71.989998,73.419998,55.269878,4952700
2014-10-09,73.349998,74.290001,73.300003,73.419998,55.269878,4812800
2014-10-10,73.529999,74.400002,73.470001,73.489998,55.322586,4856500
2014-10-13,73.800003,74.309998,73.500000,73.559998,55.375271,4322300
2014-10-14,73.870003,75.260002,73.769997,74.750000,56.271080,4833400
2014-10-15,74.489998,75.059998,73.779999,74.459999,56.052788,6098400
2014-10-16,73.489998,74.790001,73.489998,74.580002,56.143124,4380100
2014-10-17,75.169998,75.260002,74.050003,74.669998,56.210861,3592900
2014-10-20,74.800003,75.830002,74.690002,75.809998,57.069042,3538000
2014-10-21,76.050003,76.540001,75.620003,76.500000,57.588470,3590600
2014-10-22,76.550003,77.019997,76.389999,76.519997,57.603535,3685100
2014-10-23,76.970001,77.279999,76.580002,77.110001,58.047668,4636200
2014-10-24,77.169998,77.449997,76.610001,77.050003,58.002499,3367300
2014-10-27,77.010002,77.650002,76.949997,77.620003,58.431595,3241900
2014-10-28,77.400002,77.959999,77.320000,77.959999,58.687538,2537300
2014-10-29,77.830002,77.879997,76.849998,77.519997,58.356316,3652200
2014-10-30,77.419998,78.010002,77.129997,78.010002,58.725182,2619400
2014-10-31,78.389999,79.050003,78.300003,78.989998,59.462925,5992000
2014-11-03,79.029999,79.680000,78.870003,79.680000,59.982346,5130100
2014-11-04,79.660004,79.820000,79.000000,79.809998,60.080200,2749400
2014-11-05,79.980003,80.180000,79.180000,79.639999,59.952217,2257200
2014-11-06,79.610001,79.910004,78.900002,79.029999,59.493031,3025000
2014-11-07,79.110001,79.309998,78.550003,78.930000,59.417755,3680900
2014-11-10,78.750000,79.620003,78.680000,79.580002,59.907074,2141300
2014-11-11,79.550003,79.639999,78.919998,79.269997,59.673695,2158300
2014-11-12,79.300003,79.349998,78.540001,78.669998,59.222023,3648500
2014-11-13,78.830002,79.290001,78.730003,79.099998,59.545734,4038700
2014-11-14,79.099998,79.239998,78.290001,78.449997,59.056416,3117900
2014-11-17,78.349998,78.930000,78.349998,78.800003,59.319893,2501400
2014-11-18,78.809998,79.250000,78.660004,79.139999,59.575855,2609900
2014-11-19,78.919998,79.169998,78.419998,78.430000,59.041378,2985900
2014-11-20,78.370003,78.790001,78.059998,78.690002,59.237076,3400800
2014-11-21,79.290001,79.379997,78.959999,79.180000,59.605953,2827500
2014-11-24,79.339996,79.720001,79.290001,79.459999,59.816738,3367400
2014-11-25,79.629997,79.779999,79.309998,79.599998,59.922108,4664900
2014-11-26,79.650002,80.440002,79.650002,80.370003,60.501766,2303900
2014-11-28,80.570000,81.440002,80.400002,80.570000,60.652321,2225200
2014-12-01,80.500000,81.059998,80.269997,80.370003,60.501766,5767100
2014-12-02,80.360001,80.959999,79.860001,80.870003,60.878166,3641400
2014-12-03,80.889999,80.980003,80.550003,80.790001,60.817955,3620900
2014-12-04,80.769997,81.110001,80.370003,81.000000,60.976021,3367000
2014-12-05,80.820000,80.820000,79.959999,80.589996,60.667370,4100400
2014-12-08,80.449997,82.379997,80.440002,81.099998,61.051308,2651600
2014-12-09,80.300003,81.639999,80.220001,81.470001,61.329838,3905800
2014-12-10,81.260002,81.660004,81.050003,81.389999,61.269627,3634400
2014-12-11,81.379997,81.870003,81.279999,81.540001,61.382557,2845100
2014-12-12,81.360001,81.790001,80.800003,80.830002,60.848061,3903500
2014-12-15,81.279999,81.290001,79.629997,79.779999,60.057613,5900900
2014-12-16,79.779999,80.389999,79.169998,79.669998,59.974812,7097800
2014-12-17,79.790001,81.540001,79.779999,81.500000,61.352432,7227900
2014-12-18,82.070000,82.160004,81.430000,82.070000,61.781506,6041800
2014-12-19,82.239998,82.440002,81.800003,82.029999,61.751392,5490300
2014-12-22,81.150002,82.339996,81.110001,82.279999,62.783829,3600200
2014-12-23,82.570000,82.629997,81.830002,82.050003,62.608311,4804100
2014-12-24,82.260002,82.410004,81.620003,81.709999,62.348869,1306900
2014-12-26,82.120003,82.250000,81.720001,82.000000,62.570152,2907700
2014-12-29,81.900002,82.769997,81.800003,82.449997,62.913532,2789100
2014-12-30,82.440002,82.879997,82.190002,82.389999,62.867756,3292600
2014-12-31,82.769997,83.089996,80.919998,81.000000,61.807102,4494500
2015-01-02,81.699997,82.290001,81.339996,82.220001,62.738033,5570500
2015-01-05,82.000000,82.879997,81.750000,82.669998,63.081406,6073700
2015-01-06,82.750000,83.750000,82.750000,83.489998,63.707096,7577100
2015-01-07,83.809998,84.889999,83.370003,84.769997,64.683807,6920700
2015-01-08,85.349998,85.360001,84.410004,85.089996,64.927994,5255000
2015-01-09,85.089996,85.519997,84.559998,85.129997,64.958504,4643900
2015-01-12,85.339996,85.870003,85.180000,85.779999,65.454491,5131800
2015-01-13,86.080002,86.330002,85.199997,85.650002,65.355309,5859600
2015-01-14,85.599998,86.430000,85.150002,86.389999,65.919960,6249100
2015-01-15,86.570000,86.809998,86.040001,86.589996,66.072571,5004100
2015-01-16,86.589996,87.449997,86.279999,87.339996,66.644859,4717000
2015-01-20,87.730003,87.849998,86.449997,86.650002,66.118362,5012700
2015-01-21,86.690002,86.690002,86.180000,86.589996,66.072571,4354500
2015-01-22,86.930000,88.220001,86.709999,88.129997,67.247673,4450600
2015-01-23,88.110001,88.349998,87.680000,87.879997,67.056877,3491800
2015-01-26,88.000000,88.690002,87.639999,88.620003,67.621559,2885100
2015-01-27,88.400002,89.000000,88.300003,88.650002,67.644447,3209400
2015-01-28,88.830002,89.269997,88.059998,88.059998,67.194267,3948900
2015-01-29,88.459999,88.459999,87.459999,88.370003,67.430801,3337500
2015-01-30,88.209999,88.250000,86.540001,86.550003,66.042030,4969800
2015-02-02,86.529999,86.690002,84.690002,86.320000,65.866547,7523600
2015-02-03,86.330002,87.099998,85.660004,87.070000,66.438835,4617400
2015-02-04,86.870003,87.089996,86.209999,86.709999,66.164124,3332800
2015-02-05,86.919998,87.790001,86.669998,87.750000,66.957695,2921600
2015-02-06,87.540001,87.660004,84.830002,85.199997,65.011909,6323300
2015-02-09,85.120003,85.610001,84.580002,84.599998,64.554085,4235700
2015-02-10,84.750000,85.059998,83.849998,84.870003,64.760124,6144500
2015-02-11,85.040001,85.320000,84.040001,84.620003,64.569366,4027100
2015-02-12,84.820000,85.720001,84.519997,85.629997,65.340012,4523100
2015-02-13,85.900002,85.940002,84.559998,85.059998,64.905106,3444500
2015-02-17,85.000000,85.860001,84.650002,84.849998,64.744850,6414800
2015-02-18,84.839996,85.750000,84.220001,85.639999,65.347664,5487900
2015-02-19,85.690002,85.690002,83.610001,83.800003,63.943668,5415600
2015-02-20,83.820000,84.739998,83.690002,84.610001,64.561737,4982700
2015-02-23,84.620003,85.330002,84.550003,85.290001,65.080605,3883800
2015-02-24,85.150002,85.150002,83.250000,83.610001,63.798676,6027700
2015-02-25,83.699997,84.529999,83.529999,83.629997,63.813927,6699700
2015-02-26,83.620003,83.660004,82.529999,82.720001,63.119556,4738700
2015-02-27,82.980003,83.580002,82.430000,83.370003,63.615555,4328200
2015-03-02,83.580002,84.769997,83.459999,83.849998,63.981800,5353500
2015-03-03,83.739998,83.930000,82.970001,83.690002,63.859730,4311400
2015-03-04,83.690002,83.800003,82.699997,82.889999,63.249298,3054200
2015-03-05,83.099998,83.949997,83.050003,83.129997,63.432400,3503900
2015-03-06,82.059998,82.089996,80.220001,80.370003,61.326374,7166500
2015-03-09,80.650002,81.190002,80.650002,81.010002,61.814735,6548000
2015-03-10,80.769997,81.330002,80.650002,80.949997,61.768948,5985700
2015-03-11,81.050003,81.290001,80.709999,81.019997,61.822369,2833100
2015-03-12,81.320000,82.540001,81.290001,82.430000,62.898270,4013200
2015-03-13,82.419998,82.610001,81.830002,82.379997,62.860119,2863500
2015-03-16,82.839996,83.720001,82.620003,83.230003,63.508713,2761500
2015-03-17,83.070000,83.580002,82.709999,83.199997,63.485828,3764800
2015-03-18,83.209999,85.180000,82.730003,84.940002,64.813538,5781800
2015-03-19,84.820000,85.410004,84.550003,84.900002,64.782982,5663200
2015-03-20,85.400002,87.110001,85.110001,87.029999,66.408310,6004800
2015-03-23,87.029999,87.610001,86.739998,86.919998,66.324371,3644100
2015-03-24,86.860001,86.889999,86.160004,86.180000,65.759705,5828800
2015-03-25,85.889999,86.080002,83.949997,84.190002,64.625198,5391800
2015-03-26,83.980003,84.150002,83.370003,83.750000,64.287422,5638200
2015-03-27,83.820000,84.220001,83.519997,83.860001,64.371864,2330600
2015-03-30,84.220001,85.139999,84.010002,85.059998,65.293007,4149800
2015-03-31,84.680000,85.279999,84.070000,84.309998,64.717293,2982800
2015-04-01,84.370003,84.650002,83.529999,84.190002,64.625198,6666100
2015-04-02,84.339996,85.139999,84.139999,84.830002,65.116440,3905900
2015-04-06,85.110001,86.000000,84.980003,85.709999,65.791946,4398100
2015-04-07,85.690002,85.809998,84.199997,84.199997,64.632874,3039000
2015-04-08,84.470001,84.570000,84.089996,84.330002,64.732658,2630300
2015-04-09,84.190002,84.190002,82.379997,82.580002,63.389343,5098700
2015-04-10,83.010002,83.489998,82.279999,82.519997,63.343269,3651600
2015-04-13,82.489998,82.820000,82.279999,82.300003,63.174412,2348700
2015-04-14,82.480003,83.000000,82.400002,82.589996,63.396988,3662600
2015-04-15,82.919998,82.930000,81.919998,81.970001,62.921101,3514000
2015-04-16,81.820000,82.529999,81.430000,82.180000,63.082279,3395400
2015-04-17,81.860001,82.279999,81.239998,81.800003,62.790585,5055300
2015-04-20,82.129997,82.389999,81.660004,81.919998,62.882687,3191200
2015-04-21,82.139999,82.580002,81.830002,82.059998,62.990158,3830400
2015-04-22,82.080002,82.660004,82.010002,82.230003,63.120670,3852800
2015-04-23,82.220001,82.629997,82.050003,82.449997,63.289543,2266200
2015-04-24,82.540001,83.099998,82.250000,82.620003,63.420036,2291700
2015-04-27,82.690002,83.309998,82.320000,82.510002,63.335602,2973300
2015-04-28,82.430000,82.620003,81.820000,82.349998,63.212765,3423400
2015-04-29,81.559998,81.959999,80.480003,80.690002,61.938541,3149400
